label_id_long;label_id;parent_id;segment_description;label_name;
40602010300;406020103;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Baby Carriers;
40602010400;406020104;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Baby Safety Products;
40602010500;406020105;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Baby Toys and Activity Equipment;
40602010600;406020106;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Diapers;
40602010700;406020107;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  High Chairs and Boosters;
40602010800;406020108;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Nursing and Feeding Products;
40602010900;406020109;4060201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Baby and Toddler Products  Strollers and Joggers;
40602020000;4060202;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty;
40602020100;406020201;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Cosmetics;
40602020101;40602020101;406020201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Cosmetics  Decorative Cosmetics;
40602020102;40602020102;406020201;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Cosmetics  Sustainable Cosmetics;
40602020200;406020202;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Fragrance;
40602020300;406020203;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Grooming Supplies;
40602020301;40602020301;406020203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Grooming Supplies  Electric Shaver Groomer;
40602020400;406020204;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care;
40602020401;40602020401;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Hair Coloring;
40602020402;40602020402;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Hair Conditioner;
40602020403;40602020403;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Hair Growth Products;
40602020404;40602020404;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Hair Spray;
40602020405;40602020405;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Hair Styling Gel;
40602020406;40602020406;406020204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Hair Care  Shampoo;
40602020500;406020205;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Personal Cleansing;
40602020501;40602020501;406020205;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Personal Cleansing  Bath Products;
40602020502;40602020502;406020205;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Personal Cleansing  Deodorant;
40602020503;40602020503;406020205;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Personal Cleansing  Soap;
40602020600;406020206;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Shaving;
40602020601;40602020601;406020206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Shaving  Blades;
40602020602;40602020602;406020206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Shaving  Razors;
40602020603;40602020603;406020206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Shaving  Shaving Cream;
40602020700;406020207;4060202;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Skin Care;
40602020701;40602020701;406020207;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Skin Care  Hand & Body Lotion;
40602020702;40602020702;406020207;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Skin Care  Lip Care;
40602020703;40602020703;406020207;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Beauty  Skin Care  Skin Care;
40602030000;4060203;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise;
40602030100;406020301;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Automotive;
40602030200;406020302;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Barbeque;
40602030300;406020303;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Disposable Tableware;
40602030400;406020304;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Electronics;
40602030500;406020305;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Foils Wraps & Bags;
40602030600;406020306;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Household/ Plastics / Storage;
40602030700;406020307;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Office/ School Supplies;
40602030800;406020308;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Paper Products;
40602030900;406020309;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Pest Control;
40602031000;406020310;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Pet Care;
40602031100;406020311;4060203;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  General merchandise  Water Treatment;
40602040000;4060204;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products;
40602040100;406020401;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Bathroom Accessories;
40602040200;406020402;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Carpets and Rugs;
40602040300;406020403;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Fireplaces;
40602040400;406020404;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Home Decor;
40602040500;406020405;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Housewares;
40602040600;406020406;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Kitchen and Dining Products;
40602040700;406020407;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Lawn and Garden Products;
40602040800;406020408;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Lighting;
40602040900;406020409;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Linens and Bedding;
40602041000;406020410;4060204;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home and Garden Products  Plants;
40602050000;4060205;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home Care;
40602050100;406020501;4060205;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home Care  Household Cleaning;
40602050200;406020502;4060205;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Home Care  Laundry;
40602060000;4060206;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances;
40602060100;406020601;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Air Conditioners;
40602060200;406020602;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Air Purifiers;
40602060300;406020603;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Coffee Makers;
40602060400;406020604;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Dishwashers;
40602060500;406020605;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Fans;
40602060600;406020606;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Freezers;
40602060700;406020607;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Heaters;
40602060800;406020608;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Mixers;
40602060900;406020609;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Ovens;
40602061000;406020610;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Refrigerators;
40602061100;406020611;4060206;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Household Appliances  Washers and Dryers;
40602070000;4060207;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Luggage and Bags;
40602080000;4060208;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media;
40602080100;406020801;4060208;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media  Books and Audio Books;
40602080200;406020802;4060208;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media  CDs and Vinyl Records;
40602080300;406020803;4060208;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media  DVDs;
40602080400;406020804;4060208;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media  Magazines;
40602080500;406020805;4060208;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Media  Newspaper;
40602090000;4060209;40602;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Toys and Games;
40602090100;406020901;4060209;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Toys and Games  Games;
40602090200;406020902;4060209;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Toys and Games  Outdoor Play Equipment;
40602090300;406020903;4060209;purchase intent for non-edible goods;Purchase Intent  Consumer Packaged Goods  Non-edible  Toys and Games  Puzzles;
40700000000;407;4;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers;
40701000000;40701;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Adult Education;
40702000000;40702;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Career Improvement and Advice;
40703000000;40703;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Colleges and Universities;
40704000000;40704;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Employment Agencies;
40705000000;40705;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Language Learning;
40706000000;40706;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Online Education;
40707000000;40707;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Study Skills;
40708000000;40708;407;purchase intent for educational services e.g. planned college application;Purchase Intent  Education and Careers  Teaching Resources;
40800000000;408;4;purchase intent for finance services;Purchase Intent  Finance and Insurance;
40801000000;40801;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Banking;
40802000000;40802;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Credit Cards;
40803000000;40803;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Insurance;
40803010000;4080301;40803;purchase intent for finance services;Purchase Intent  Finance and Insurance  Insurance  Auto Insurance;
40803020000;4080302;40803;purchase intent for finance services;Purchase Intent  Finance and Insurance  Insurance  Home Insurance;
40803030000;4080303;40803;purchase intent for finance services;Purchase Intent  Finance and Insurance  Insurance  Life Insurance;
40803040000;4080304;40803;purchase intent for finance services;Purchase Intent  Finance and Insurance  Insurance  Medical Insurance;
40804000000;40804;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Mortgage Lenders and Brokers;
40805000000;40805;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Stocks and Investments;
40806000000;40806;408;purchase intent for finance services;Purchase Intent  Finance and Insurance  Student Financial Aid;
40900000000;409;4;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services;
40901000000;40901;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Bakeries;
40902000000;40902;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Bars;
40903000000;40903;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Catering;
40904000000;40904;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Fast Food;
40905000000;40905;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Food Delivery Services;
40906000000;40906;409;purchase intent for food services e.g. restaurant visit;Purchase Intent  Food and Beverage Services  Restaurants;
41000000000;410;4;purchase intent for furniture;Purchase Intent  Furniture;
41001000000;41001;410;purchase intent for furniture;Purchase Intent  Furniture  Baby and Toddler Furniture;
41002000000;41002;410;purchase intent for furniture;Purchase Intent  Furniture  BBQ/Grills/Outdoor Dining;
41003000000;41003;410;purchase intent for furniture;Purchase Intent  Furniture  Beds and Accessories;
41004000000;41004;410;purchase intent for furniture;Purchase Intent  Furniture  Benches;
41005000000;41005;410;purchase intent for furniture;Purchase Intent  Furniture  Cabinets and Storage;
41006000000;41006;410;purchase intent for furniture;Purchase Intent  Furniture  Chairs;
41007000000;41007;410;purchase intent for furniture;Purchase Intent  Furniture  Entertainment Centers and TV Stands;
41008000000;41008;410;purchase intent for furniture;Purchase Intent  Furniture  Furniture Sets;
41009000000;41009;410;purchase intent for furniture;Purchase Intent  Furniture  Outdoor Furniture;
41010000000;41010;410;purchase intent for furniture;Purchase Intent  Furniture  Shelving;
41011000000;41011;410;purchase intent for furniture;Purchase Intent  Furniture  Sofas;
41012000000;41012;410;purchase intent for furniture;Purchase Intent  Furniture  Tables;
41100000000;411;4;purchase intent for gifts;Purchase Intent  Gifts and Holiday Items;
41200000000;412;4;purchase intent for hardware supplies;Purchase Intent  Hardware Supplies;
41201000000;41201;412;purchase intent for hardware supplies;Purchase Intent  Hardware Supplies  Tools;
41300000000;413;4;purchase intent for health and medical services;Purchase Intent  Health and Medical Services;
41301000000;41301;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Alternative and Natural Medicine;
41302000000;41302;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Chiropractors;
41303000000;41303;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Cosmetic Medical Services;
41304000000;41304;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Dental Care;
41305000000;41305;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Drugstores and Pharmacies;
41306000000;41306;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Elder Care;
41307000000;41307;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Hospitals;
41308000000;41308;413;purchase intent for health and medical services;Purchase Intent  Health and Medical Services  Massage Therapists;
41400000000;414;4;purchase intent for hobby equipment;Purchase Intent  Hobbies and Interests;
41401000000;41401;414;purchase intent for hobby equipment;Purchase Intent  Hobbies and Interests  Arts and Crafts;
41402000000;41402;414;purchase intent for hobby equipment;Purchase Intent  Hobbies and Interests  Musical Instruments and Accessories;
41403000000;41403;414;purchase intent for hobby equipment;Purchase Intent  Hobbies and Interests  Psychics and Astrology;
41404000000;41404;414;purchase intent for hobby equipment;Purchase Intent  Hobbies and Interests  Workshops and Classes;
41500000000;415;4;purchase intent for legal services;Purchase Intent  Legal Service;
41501000000;41501;415;purchase intent for legal services;Purchase Intent  Legal Service  Attorneys;
41502000000;41502;415;purchase intent for legal services;Purchase Intent  Legal Service  Bail Bonds;
41600000000;416;4;plannend live events;Purchase Intent  Life Events;
41601000000;41601;416;plannend live events;Purchase Intent  Life Events  Birthdays;
41602000000;41602;416;plannend live events;Purchase Intent  Life Events  Births;
41603000000;41603;416;plannend live events;Purchase Intent  Life Events  Graduations;
41604000000;41604;416;plannend live events;Purchase Intent  Life Events  Wedding Services and Supplies ;
41700000000;417;4;purchase intent for logistics;Purchase Intent  Logistics and Delivery;
41800000000;418;4;intent to support non-profits;Purchase Intent  Non-Profits;
41801000000;41801;418;intent to support non-profits;Purchase Intent  Non-Profits  Charities and Donations;
41802000000;41802;418;intent to support non-profits;Purchase Intent  Non-Profits  Civic Organizations;
41900000000;419;4;purchase intent for office equipment;Purchase Intent  Office Equipment and Supplies;
41000000000;410;4;purchase intent for real estate;Purchase Intent  Real Estate;
41001000000;41001;410;purchase intent for real estate;Purchase Intent  Real Estate  Commercial Real Estate;
41002000000;41002;410;purchase intent for real estate;Purchase Intent  Real Estate  Real Estate Rentals;
41003000000;41003;410;purchase intent for real estate;Purchase Intent  Real Estate  Real Estate Sales;
41100000000;411;4;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities;
41101000000;41101;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Dance Studios;
41102000000;41102;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Gyms and Health Clubs;
41103000000;41103;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Participant Sports Leagues;
41104000000;41104;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Personal Trainers;
41105000000;41105;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Self Defense and Martial Arts Classes;
41106000000;41106;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Swimming Facilities;
41107000000;41107;411;intent to participate in recreation activities;Purchase Intent  Recreation and Fitness Activities  Yoga Studios;
41200000000;412;4;purchase intent for software;Purchase Intent  Software;
41201000000;41201;412;purchase intent for software;Purchase Intent  Software  Computer Software;
41202000000;41202;412;purchase intent for software;Purchase Intent  Software  Gaming Software;
41203000000;41203;412;purchase intent for software;Purchase Intent  Software  Graphics Software;
41204000000;41204;412;purchase intent for software;Purchase Intent  Software  Photo Editing Software;
41205000000;41205;412;purchase intent for software;Purchase Intent  Software  Video Software;
41300000000;413;4;purchase intent for sporting goods;Purchase Intent  Sporting Goods;
41301000000;41301;413;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Athletics Equipment;
41302000000;41302;413;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Exercise and Fitness Equipment;
41303000000;41303;413;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Indoor Games Equipment;
41304000000;41304;413;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment;
41304010000;4130401;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Bicycles and Cycling Equipment;
41304020000;4130402;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Camping and Hiking Equipment;
41304030000;4130403;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Fishing Equipment;
41304040000;4130404;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Golf Equipment;
41304050000;4130405;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Inline and Roller Skating Equipment;
41304060000;4130406;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Outdoor Games Equipment;
41304070000;4130407;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Skateboards and Accessories;
41304080000;4130408;41304;purchase intent for sporting goods;Purchase Intent  Sporting Goods  Outdoor Recreation Equipment  Winter Sports Equipment;
41400000000;414;4;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion;
41401000000;41401;414;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services;
41401010000;4140101;41401;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services  Beauty Shop;
41401020000;4140102;41401;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services  Hair Salons;
41401030000;4140103;41401;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services  Nail Salons;
41401040000;4140104;41401;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services  Pericing and Tattooing;
41401050000;4140105;41401;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Beauty Services  Spas;
41402000000;41402;414;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing;
41402010000;4140201;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Children's Clothing;
41402020000;4140202;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Hosiery;
41402030000;4140203;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Maternity Clothing;
41402040000;4140204;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Men's Fashion;
41402050000;4140205;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Sportswear;
41402060000;4140206;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Underwear and Lingerie;
41402070000;4140207;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Wedding Dresses/Bridal Wear/Tuxedos;
41402080000;4140208;41402;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Clothing  Women's Fashion;
41403000000;41403;414;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Footwear and Bags;
41403010000;4140301;41403;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Footwear and Bags  Bags;
41403020000;4140302;41403;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Footwear and Bags  Footwear;
41404000000;41404;414;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Jewelry and Accessories;
41404010000;4140401;41404;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Jewelry and Accessories  Fine Jewelry;
41404020000;4140402;41404;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Jewelry and Accessories  Sunglasses;
41404030000;4140403;41404;purchase intent for beauty products and clothing;Purchase Intent  Style & Fashion  Jewelry and Accessories  Watches;
41500000000;415;4;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism;
41501000000;41501;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Adventure Travel;
41502000000;41502;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Beach Travel;
41503000000;41503;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Budget;
41504000000;41504;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Camping;
41505000000;41505;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Day Trips;
41506000000;41506;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Family Travel;
41507000000;41507;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location;
41507010000;4150701;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Africa Travel;
41507020000;4150702;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Asia Travel;
41507030000;4150703;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Australia and Oceania Travel;
41507040000;4150704;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Europe Travel;
41507050000;4150705;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Germany;
41507060000;4150706;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  North America Travel;
41507070000;4150707;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  Polar Travel;
41507080000;4150708;41507;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Location  South America Travel;
41508000000;41508;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Road Trips;
41509000000;41509;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Spas;
41510000000;41510;415;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Transportation;
41510010000;4151001;41510;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Transportation  Air Travel;
41510020000;4151002;41510;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Transportation  Auto Rental;
41510030000;4151003;41510;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Transportation  Cruise Travel;
41510040000;4151004;41510;purchase intent for holiday and travel;Purchase Intent  Travel and Tourism  Transportation  Rail Travel;
41600000000;416;4;purchase intent for web services;Purchase Intent  Web Services;
41601000000;41601;416;purchase intent for web services;Purchase Intent  Web Services  Domain Services;
41602000000;41602;416;purchase intent for web services;Purchase Intent  Web Services  Internet Providers;
41603000000;41603;416;purchase intent for web services;Purchase Intent  Web Services  Web Hosting and Cloud Computing;
50000000000;5;0;Frequency of reading books and magazines;Purchases & Consumption;
50100000000;501;5;Frequency of reading books and magazines;Purchases & Consumption  Books and Literature;
50101000000;50101;501;Frequency of reading books and magazines;Purchases & Consumption  Books and Literature  Books;
50102000000;50102;501;Frequency of reading books and magazines;Purchases & Consumption  Books and Literature  Magazines;
50103000000;50103;501;Frequency of reading books and magazines;Purchases & Consumption  Books and Literature  Newsletter;
50200000000;502;5;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attraction;
50201000000;50201;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Cinema;
50202000000;50202;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Festivals;
50203000000;50203;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Nightlife;
50204000000;50204;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Personal Celebrations & Life Events;
50205000000;50205;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Sporting Events;
50206000000;50206;502;Frequency of visiting events and attractions;Purchases & Consumption  Events and Attractions  Theme Park;
20300000000;203;2;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink;
50301000000;50301;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Barbecues and Grilling;
50302000000;50302;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages;
50302010000;5030201;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Alcoholic Beverages;
50302020000;5030202;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Carbonated Soft Drinks;
50302030000;5030203;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Coffee & Tea;
50302040000;5030204;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Coffee & Tea;
50302050000;5030205;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Coffee & Tea;
